Identifier,Grade,Centering,Surface,Corners,Edges
3781365153,9.0,9.5,9.5,9.0,9.0
3781365154,8.0,9.0,7.5,8.5,9.0
3781365155,9.0,9.5,9.0,8.5,9.5
3781365156,8.0,8.5,7.5,8.5,9.0
3781365157,8.0,8.5,7.5,8.5,9.0
3781365158,9.0,9.0,9.0,9.0,9.5
3781365159,9.0,9.0,9.0,9.0,9.0
3781365160,9.0,9.0,9.0,9.0,9.0
3781365161,9.0,9.0,8.5,9.0,9.5
3781365162,9.0,9.0,9.0,9.0,8.5
3781365163,9.0,8.5,9.0,9.0,9.0
3781365164,8.0,9.0,7.5,8.5,8.5
3781365165,8.5,9.0,7.5,8.5,8.5
3781365167,8.5,9.0,9.0,8.5,8.5
3781365168,8.5,9.5,8.5,8.5,8.0
3781365169,8.0,9.5,8.0,8.0,8.0
3781365170,8.5,9.0,8.0,9.0,9.0
3781365171,8.5,9.0,8.0,9.0,9.0
3781365172,8.5,9.0,8.0,9.0,9.0
3781365173,8.5,9.5,8.0,8.5,9.0
3781365174,8.5,9.5,8.0,9.0,9.0
3781365175,8.0,9.0,8.0,8.0,9.0
3781365176,7.5,9.0,8.0,6.5,7.5
3781365177,8.0,9.0,9.0,8.0,8.0
3781365178,5.5,9.0,4.5,7.0,7.0
3781365179,7.5,8.5,8.0,7.5,7.5
3781365180,7.5,9.5,8.0,7.0,8.0
3781365181,7.0,8.5,8.0,7.0,7.0
3781365182,6.5,9.0,6.5,6.5,7.5
3781365183,9.0,9.0,8.5,9.0,9.0
3781365184,8.0,9.5,8.0,8.0,8.0
3781365185,4.0,9.5,3.5,4.0,4.5
3781365186,8.0,9.0,8.0,8.0,8.0
3781365187,8.5,8.5,8.0,8.5,8.5
3781365188,8.5,8.5,9.0,8.5,9.0
3781365189,8.0,9.0,8.5,8.0,8.0
3781365190,9.5,9.0,9.5,9.5,9.5
3781365191,9.5,9.5,9.5,10.0,9.5
3781365192,9.5,9.5,9.5,10.0,9.5
3781365193,9.5,9.5,9.5,9.5,9.5
3781365194,9.5,9.5,10.0,10.0,9.5
3781365195,9.5,9.0,9.5,9.5,9.5
3781365196,9.5,9.0,9.5,9.5,9.5
3781365197,9.5,9.5,9.5,9.5,9.5
3781365198,9.0,8.5,9.5,10.0,9.5
3781365199,9.5,9.5,9.5,9.5,9.5
3781365200,9.0,9.0,9.0,9.5,9.5
3781365201,9.5,9.0,9.5,9.5,9.5
3781365202,9.5,9.5,9.5,10.0,9.5
3781365203,9.5,9.0,9.5,9.5,9.5
3781365204,9.5,9.5,10.0,10.0,9.5
3781365205,9.5,9.5,9.5,10.0,9.5
3781365206,9.5,9.5,9.5,9.5,9.5
3781365207,9.5,9.5,10.0,10.0,9.5
3781365208,10.0,9.5,10.0,10.0,10.0
3781365209,10.0,10.0,10.0,10.0,9.5
3781365210,9.5,9.5,9.5,9.5,9.5
3781365211,10.0,10.0,9.5,10.0,10.0
3781365212,9.5,9.5,9.5,9.5,9.5
3781365213,10.0,9.5,10.0,10.0,10.0
3781365214,9.5,9.0,9.5,9.5,9.5
3781365215,9.5,9.0,9.5,10.0,9.5
3781365216,9.5,9.0,9.5,9.5,9.5
3781365217,9.5,9.5,9.5,9.5,9.5
3781365218,9.5,9.0,9.5,9.5,9.5
3781365219,9.5,9.5,9.5,10.0,9.5
3781365220,9.5,9.0,9.5,9.5,9.5
3781365221,10.0,9.5,10.0,10.0,10.0
3781365222,9.5,9.5,9.5,9.5,9.5
3781365223,9.0,9.0,9.5,9.0,9.5
3781365224,9.0,9.0,9.5,9.0,9.0
3781365225,9.5,9.0,9.5,9.5,9.5
3781365226,9.5,9.0,9.5,9.5,9.5
3781365227,9.5,9.5,9.5,9.5,9.5
3781365228,9.5,9.5,9.5,9.5,9.5
3781365229,9.5,9.5,9.5,9.5,9.0
3781365230,9.5,10.0,9.5,9.5,9.5
3781365231,9.5,9.5,9.5,9.5,9.5
3781365232,9.5,9.5,9.5,10.0,9.5
3781365233,9.0,8.5,9.5,9.0,9.5
3781365234,9.0,8.5,9.5,9.5,9.5
3781365235,9.5,8.5,9.5,9.5,9.5
3781365236,9.5,10.0,9.5,9.5,9.5
3781365237,9.5,9.5,9.5,9.5,9.5
3781365238,9.5,9.0,10.0,9.5,9.5
3781365239,9.0,8.5,9.5,9.5,9.5
3781365240,9.0,8.5,9.5,9.5,9.5
3781365241,9.0,8.5,9.5,9.0,9.0
3781365242,9.0,8.5,9.5,9.5,9.5
3781365243,9.5,9.0,9.5,10.0,9.5
3781365244,9.5,9.0,9.5,9.5,9.5
3781365245,9.5,9.5,9.5,9.5,9.5
3781365246,9.5,9.0,9.5,9.5,9.5
3781365247,10.0,9.5,10.0,10.0,10.0
3781365248,9.5,9.5,9.5,9.5,9.5
3781365249,9.5,9.5,10.0,10.0,9.5
3781365250,9.5,9.5,9.5,9.5,9.5
3781365251,9.5,9.5,9.5,10.0,9.5
3781365252,9.5,9.5,9.5,9.5,9.5
3781365253,9.5,9.5,9.5,9.5,9.5
3781365254,9.0,9.0,9.0,9.5,9.5
3781365255,9.5,9.5,9.5,9.5,9.5
3781365256,9.5,9.5,9.0,9.5,9.5
3781365257,9.5,9.5,9.0,9.5,9.5
3781365258,9.5,9.5,9.0,9.5,9.5
3781365259,9.5,9.5,9.5,10.0,9.5
3781365260,9.5,9.5,9.5,9.5,9.5
3781365261,9.5,9.5,9.5,9.5,9.5
3781365262,9.5,9.5,9.5,9.5,9.5
3781365264,9.5,9.5,10.0,10.0,9.5
3781365265,9.5,9.5,9.5,9.5,9.5
3781365266,9.5,9.5,9.5,10.0,9.5
3781365267,9.0,9.0,8.5,9.5,9.5
3781365268,9.5,9.5,9.5,10.0,9.5
3781365269,9.5,9.5,9.5,9.5,9.5
3781365270,9.5,9.0,9.5,10.0,9.5
3781365271,9.0,9.0,9.5,9.5,9.0
3781365272,9.0,9.0,9.5,9.5,9.0
3781365273,9.5,9.5,9.5,9.5,9.0
3781365274,9.5,9.5,9.5,9.5,9.0
3781365275,9.5,9.5,9.5,9.5,9.0
3781365276,9.0,9.5,9.5,9.0,9.0
3781365277,9.5,10.0,9.5,9.5,9.0
3781365278,9.5,9.5,9.5,9.5,9.0
3781365279,9.5,9.5,9.5,9.5,9.0
3781365280,9.5,9.5,9.5,9.5,9.0
3781365281,10.0,10.0,10.0,10.0,9.5
3781365282,9.5,10.0,9.5,9.5,9.5
3781365283,9.5,9.5,9.5,9.5,9.5
3781365284,9.0,9.5,9.0,9.5,9.0
3781365285,9.5,9.5,9.5,9.5,9.5
3781365286,9.5,9.5,10.0,10.0,9.5
3781365287,9.5,9.0,10.0,10.0,10.0
3781365288,9.5,9.0,9.5,9.5,9.5
3781365289,9.5,9.0,9.5,9.5,9.5
3781365290,9.5,9.0,9.5,9.5,9.5
3781365291,8.0,9.5,7.5,9.5,9.5
3781365292,10.0,10.0,10.0,10.0,9.5
3781365293,9.5,9.5,9.5,9.5,9.5
3781365294,9.5,9.0,9.5,10.0,9.5
3781365295,9.5,9.0,9.5,10.0,9.5
3781365296,9.5,9.0,9.5,9.5,9.5
3781365297,9.5,9.0,9.5,10.0,9.5
3781365298,9.5,9.0,10.0,10.0,10.0
3781365299,9.0,9.5,8.5,9.5,9.5
3781365300,9.5,9.0,9.5,9.5,9.5
3781365301,9.5,9.0,10.0,10.0,10.0
3781365302,9.5,9.0,9.5,9.5,9.5
3781365303,9.0,9.0,9.0,9.5,9.5
3781365304,9.5,9.0,9.5,10.0,9.5
3781365305,9.5,9.5,9.5,10.0,9.5
3781365306,9.0,9.0,9.0,9.5,9.5
3781365307,9.5,9.5,9.5,9.5,9.5
3781365308,9.5,9.5,9.0,9.5,9.5
3781365309,9.5,9.5,9.5,9.5,9.5
3781365310,9.5,9.5,9.5,9.5,9.0
3781365311,9.5,9.0,9.5,10.0,9.5
3781365312,8.5,8.5,9.0,8.5,8.5
3781365313,8.5,8.5,9.0,8.5,8.5
3781365314,8.5,8.5,8.5,8.5,9.0
3781365315,8.5,8.5,9.0,8.0,8.5
3781365316,8.5,8.5,8.5,8.5,9.0
3781365317,9.0,8.5,9.0,9.0,9.5
3781365318,9.0,8.5,9.0,9.0,9.5
3781365319,7.5,9.0,6.5,8.0,8.0
3781365320,8.5,8.5,8.5,8.5,9.0
3781365321,8.5,8.5,9.0,8.0,9.0
3781365322,8.5,8.5,9.0,8.5,9.0
3781365323,9.0,9.0,9.0,8.5,9.0
3781365324,8.5,8.5,8.5,8.5,9.0
3781365325,9.0,8.5,9.0,9.0,9.0
3781365326,8.5,8.5,8.5,8.5,9.0
3781365327,8.0,8.5,8.0,8.0,9.0
3781365328,8.5,8.5,8.5,9.0,9.0
3781365329,8.5,8.5,8.5,9.0,8.5
3781365330,9.0,9.0,9.0,8.5,9.0
3781365331,9.0,8.5,9.0,9.0,9.0
3781365332,8.5,8.5,8.5,8.5,9.0
3781365333,9.0,8.5,9.0,9.0,9.0
3781365334,9.0,8.5,9.0,9.0,9.0
3781365335,8.5,9.0,8.5,9.0,8.5
3781365336,8.5,8.5,9.0,8.5,8.5
3781365337,8.5,8.5,8.5,9.0,9.0
3781365338,9.0,8.5,9.0,9.0,9.0
3781365339,8.5,9.5,9.0,8.5,8.5
3781365340,9.0,9.5,9.0,8.5,9.0
3781365341,8.5,9.0,9.0,8.5,8.0
3781365342,8.5,8.5,9.0,8.5,9.0
3781365343,8.0,8.5,8.0,8.5,8.0
3781365344,8.0,9.0,8.5,8.0,7.5
3781365345,8.0,8.5,9.0,8.0,8.0
3781365346,8.0,9.0,8.0,7.5,8.5
3781365347,8.5,9.0,8.5,8.0,8.5
3781365348,8.5,8.5,8.5,8.0,9.0
3781365349,8.5,9.5,8.5,8.0,9.0
3781365350,8.5,8.5,8.5,8.5,9.0
3781365351,8.0,8.5,8.0,8.0,8.0
3781365352,7.0,8.5,7.0,7.0,8.5
3781365353,8.5,9.0,8.5,8.5,8.5
3781365354,8.5,9.0,8.5,8.5,9.0
3781365355,8.5,9.5,9.0,8.5,8.5
3781365356,8.0,9.0,9.0,8.0,8.0
3781365357,8.0,9.5,9.0,8.0,8.0
3781365358,8.0,9.0,8.5,8.0,8.0
3781365359,8.0,9.0,8.0,7.5,9.0
3781365360,8.0,9.0,8.5,7.5,8.5
3781365361,8.5,8.5,8.5,8.5,8.5
3781365362,8.0,9.0,8.5,8.0,8.0
3781365363,8.5,8.5,8.5,8.0,8.5
3781365364,9.0,9.0,9.0,8.5,9.0
3781365365,8.0,8.5,8.0,7.5,8.5
3781365366,8.0,8.5,8.0,7.5,8.0
3781365367,8.0,9.0,8.5,8.0,7.0
3781365368,8.5,9.0,8.5,8.0,8.5
3781365369,7.5,8.5,8.0,7.0,8.0
3781365370,8.5,9.0,8.5,8.5,9.0
3781365371,8.5,9.0,9.0,8.0,8.5
3781365372,8.0,8.5,8.5,7.5,8.5
3781365373,8.5,8.5,8.5,8.0,9.0
3781365374,8.5,8.5,8.5,8.0,9.0
3781365375,8.0,9.0,8.0,7.0,8.5
3781365376,8.5,8.5,8.5,8.5,8.5
3781365377,8.5,8.5,8.0,8.5,8.5
3781365378,8.5,8.0,8.5,8.5,8.5
3781365379,8.5,8.5,9.0,8.5,8.5
3781365380,8.5,8.5,9.0,8.5,9.0
3781365381,8.5,8.5,8.5,9.0,8.5
3781365382,8.5,8.5,9.0,8.5,8.5
3781365383,8.5,8.5,9.0,8.5,9.0
3782139001,9.5,9.0,9.5,10.0,9.5
3782139002,9.5,9.5,10.0,9.5,9.5
3782139003,9.0,9.0,9.0,9.5,9.5
3782139004,9.0,9.0,9.5,9.0,9.5
3782139005,9.0,8.5,9.5,9.0,9.0
3782139006,9.5,9.0,9.5,10.0,9.5
3782139007,9.5,9.0,9.5,9.5,9.5
3782139008,9.5,10.0,10.0,9.5,9.5
3782139009,9.0,9.0,9.5,9.0,9.5
3782139010,9.5,9.5,9.5,9.5,10.0
3782139011,9.5,9.5,10.0,9.5,9.5
3782139012,7.5,9.5,6.5,9.5,9.0
3782139013,9.5,9.5,10.0,9.5,9.0
3782139014,10.0,10.0,9.5,10.0,10.0
3782139015,9.5,9.5,9.5,9.5,9.5
3782139016,9.0,9.0,9.5,9.0,10.0
3782139017,9.0,9.0,9.5,9.0,10.0
3782139018,9.0,8.5,9.0,9.0,9.5
3782139019,9.0,8.5,9.0,9.0,9.5
3782139020,9.5,9.5,9.5,9.0,10.0
3782139021,9.0,9.5,9.5,8.5,9.0
3782139022,9.0,9.0,9.0,9.0,9.5
3782139023,9.5,9.5,9.5,9.0,9.5
3782139024,9.5,9.5,9.5,9.5,9.5
3782139025,9.5,10.0,9.5,10.0,9.5
3782139026,9.5,9.5,9.5,10.0,9.5
3782139027,9.5,10.0,9.5,9.0,9.5
3782139028,9.5,10.0,10.0,9.5,9.0
3782139029,9.5,10.0,9.5,10.0,9.5
3782139030,9.5,10.0,9.5,9.5,9.0
3782139031,9.5,9.5,9.0,9.5,9.5
3782139032,9.5,9.5,9.5,10.0,9.5
3782139033,9.5,10.0,9.5,9.5,9.5
3782139034,9.0,9.0,10.0,9.5,9.0
3782139035,9.0,9.0,9.5,9.0,9.0
3782139036,9.0,9.0,10.0,9.5,9.0
3782139037,9.0,9.0,9.5,9.0,9.5
3782139038,9.5,9.5,10.0,9.0,9.5
3782139039,8.0,9.0,7.5,8.5,9.0
3782139040,9.0,8.5,9.5,9.0,9.5
3782139041,9.5,9.0,9.5,9.5,9.5
3782139042,8.5,9.5,8.5,8.5,9.5
3782139043,9.0,8.5,9.0,9.5,9.5
3782139044,8.5,8.0,9.0,8.5,8.5
3782139045,9.5,10.0,9.0,9.5,9.5
3782139046,8.5,10.0,9.5,9.5,8.0
3782268001,9.5,9.5,9.5,10.0,9.5
3782268002,9.5,9.5,10.0,10.0,9.0
3782268003,9.5,9.5,9.5,9.5,9.5
3782268004,9.5,9.5,9.5,9.5,9.5
3782268005,9.5,9.5,9.5,9.5,9.5
3782268006,9.5,9.0,9.5,10.0,9.5
3782268007,9.5,9.5,10.0,9.5,9.5
3782268008,9.5,10.0,9.5,10.0,9.5
3782268009,9.5,9.5,10.0,10.0,9.5
3782268010,9.5,9.5,9.5,10.0,9.5
3782268011,9.5,9.5,9.5,10.0,10.0
3782268012,9.5,9.5,9.0,10.0,9.5
3782268013,9.5,9.0,9.5,10.0,10.0
3782268014,9.5,10.0,9.0,9.5,9.5
3782268015,10.0,10.0,10.0,10.0,9.5
3782268016,10.0,10.0,10.0,10.0,9.5
3782268017,9.5,9.0,9.5,10.0,9.5
3782268018,9.5,9.5,9.5,10.0,9.5
3782268019,9.5,9.5,9.0,10.0,9.5
3782268020,9.5,10.0,9.5,10.0,9.5
3782547001,7.5,8.5,6.5,9.0,9.0
3782547002,7.5,8.5,6.5,9.0,8.5
3782547003,7.5,8.5,6.5,9.5,9.5
3782547004,8.5,8.5,8.0,9.0,8.5
3782547005,7.5,8.5,6.5,9.0,8.5
3782547006,8.0,8.5,9.0,8.0,8.0
3782547007,7.5,9.0,7.0,8.0,8.0
3782547008,8.5,8.5,8.0,8.5,8.5
3782547009,8.0,9.0,8.0,8.0,7.5
3782547010,8.0,9.0,8.0,8.5,7.0
3782547011,8.5,9.0,8.0,8.5,9.0
3782547012,8.5,9.0,8.5,8.5,8.5
3782547013,8.0,9.0,8.0,8.5,7.5
3782547014,8.0,9.0,8.0,8.0,7.5
3782547015,8.5,8.5,8.5,9.0,9.0
3782547016,8.5,9.0,8.0,9.0,8.5
3782547017,8.5,9.0,8.5,8.5,8.5
3782547018,8.5,9.0,8.0,9.0,9.5
3782547019,9.5,9.5,9.0,10.0,9.5
3782547020,7.5,8.5,6.5,9.0,8.5
3782548001,8.5,9.0,8.0,9.5,9.0
3782548002,8.0,8.5,6.0,9.0,8.5
3782548003,7.5,9.0,7.0,7.5,7.5
3782548004,7.5,9.0,6.5,9.5,9.0
3782548005,8.0,9.5,7.5,9.5,9.0
3782548006,8.5,9.0,9.0,8.5,8.0
3782548007,8.5,9.0,8.0,9.5,9.0
3782548008,7.0,9.0,7.0,9.0,7.0
3782759001,8.0,8.5,8.5,8.0,8.0
3782759002,8.0,8.5,8.0,8.0,8.5
3782759003,8.0,8.5,8.0,7.5,8.0
3782759004,8.0,9.5,8.0,8.0,8.5
3782759005,8.5,8.5,9.0,8.5,8.0
3782759006,8.0,9.5,8.5,7.5,8.5
3782759007,8.5,9.5,8.0,8.5,8.5
3782759008,9.5,9.5,9.0,9.5,9.5
3782759009,9.5,9.5,9.0,9.5,9.5
3782759010,9.0,9.5,9.0,9.5,9.0
3782759011,9.0,9.5,9.0,9.0,8.5
3782759012,9.5,9.5,9.5,9.5,9.0
3782759013,9.5,9.5,9.0,9.5,9.5
3782759014,9.0,9.0,8.5,9.5,9.0
3782759015,9.0,8.5,9.0,9.5,9.0
3782759016,9.0,9.0,9.0,9.5,9.5
3782759017,9.0,9.5,9.5,9.0,9.0
3782759018,9.5,9.5,9.5,9.5,9.0
3782759019,9.5,10.0,9.0,9.5,9.5
3782759020,9.0,9.5,8.5,10.0,9.5
3782759021,9.5,10.0,9.5,9.5,9.0
3782759022,9.5,9.5,9.5,10.0,9.5
3782759023,9.5,9.5,9.0,9.5,9.5
3782759024,9.5,9.5,9.5,9.5,9.0
3782759025,9.5,10.0,9.5,9.5,9.5
3782759026,9.5,9.5,9.5,10.0,9.5
3782759027,9.5,9.5,9.5,9.5,9.5
3782759028,9.5,9.5,9.5,9.5,9.5
3782759029,9.5,9.5,9.5,10.0,9.5
3782759030,9.5,9.5,9.0,9.5,9.5
3782759031,8.0,8.5,7.5,9.5,9.0
3782759033,8.5,9.5,8.0,9.0,8.5
3782759034,9.0,9.0,9.0,9.5,9.0
3782759035,9.0,9.5,8.5,9.0,9.5
3782759036,9.0,8.5,9.0,9.0,9.0
3782759037,7.5,9.0,6.5,8.5,8.5
3782759038,9.0,9.0,9.0,9.0,9.5
3782759039,9.0,9.5,9.5,9.0,8.5
3782759040,8.5,9.5,8.5,9.5,8.5
3782759041,9.0,9.5,9.0,9.5,9.0
3782759043,9.5,9.5,9.0,9.5,9.5
3782895001,8.5,8.5,10.0,8.5,9.5
3782895002,8.5,8.5,9.0,9.5,8.0
3782895003,9.0,9.0,8.5,9.5,10.0
3782895004,9.0,8.5,9.5,9.5,9.5
3782895005,9.5,9.0,9.5,10.0,9.5
3782895006,9.0,9.0,9.0,9.5,9.5
3782895007,9.0,9.0,9.0,9.5,10.0
3782895008,9.0,9.0,9.0,10.0,9.5
3782895009,9.5,9.0,9.5,9.5,10.0
3782895010,8.5,8.5,8.5,9.0,9.5
3782895011,8.0,8.5,7.0,8.5,9.0
3782895012,8.0,8.0,8.0,9.0,9.5
3782895013,8.0,9.0,7.5,8.5,9.0
3782895014,9.5,9.5,9.0,9.5,9.5
3782895015,9.5,9.5,9.0,9.5,9.5
3782895016,8.5,8.5,8.5,8.5,8.5
3782895017,8.5,9.0,9.0,8.5,8.5
3782895018,9.0,9.5,9.0,9.0,8.5
3782895019,9.5,9.5,9.5,9.0,10.0
3782895020,9.0,8.5,9.0,9.5,10.0
3782895021,8.5,8.5,9.5,9.0,8.5
3782895022,8.5,9.0,8.5,9.0,8.5
3782895023,8.5,8.0,8.5,8.5,9.0
3782895024,9.5,9.0,9.5,10.0,10.0
3782895025,9.5,9.5,9.5,10.0,10.0
3782895026,9.5,9.5,9.5,9.5,9.5
3782895027,9.5,9.5,9.5,10.0,9.5
3782895028,8.5,9.0,8.0,9.5,10.0
3782895029,9.0,8.5,8.5,9.0,9.5
3782895030,9.5,9.5,9.5,10.0,9.5
3782895031,9.5,9.5,9.0,10.0,9.5
3782895032,9.0,9.0,9.0,9.5,10.0
3782895033,9.5,9.5,9.0,10.0,10.0
3782895034,9.0,9.0,9.5,9.0,8.5
3782895035,9.0,9.0,8.5,9.5,9.5
3782895036,9.0,9.0,9.0,9.5,9.5
3782895037,9.5,9.5,9.0,9.5,9.5
3782895038,9.0,9.0,9.0,9.5,9.0
3782895039,9.5,9.5,9.5,10.0,9.5
3782895040,9.5,9.0,9.5,10.0,9.5
3782895041,9.0,9.0,9.5,9.5,9.0
3782895042,9.5,9.5,9.5,9.5,9.5
3782895043,9.5,9.0,9.5,10.0,10.0
3782895044,9.5,9.5,9.0,9.5,9.5
3782895045,9.0,9.0,9.0,9.5,8.5
3782895047,9.5,9.5,9.5,10.0,9.5
3782895048,9.5,9.0,9.5,10.0,9.5
3782895049,9.5,9.5,9.5,9.5,9.5
3782895050,9.5,9.5,10.0,10.0,9.5
3782895051,8.5,8.5,8.5,9.5,9.5
3782895052,8.0,8.0,8.0,9.5,9.5
3783187001,9.0,9.0,8.5,9.5,9.5
3783187002,9.0,9.5,9.0,9.0,8.5
3783187003,8.0,9.5,7.0,9.5,8.0
3783187004,9.0,9.5,8.5,9.5,9.0
3783187005,8.0,9.0,8.0,9.0,8.0
3783187006,9.0,9.5,9.0,9.5,9.0
3783187007,8.5,8.5,8.5,9.5,8.5
3783187008,8.5,8.5,8.5,9.0,8.0
3783187009,9.0,9.0,9.0,9.0,8.5
3783187010,8.0,8.5,7.0,8.5,8.5
3783187011,9.5,9.5,9.5,9.0,9.5
3783187012,8.5,8.5,8.5,9.0,9.5
3783187013,8.5,8.5,9.0,8.5,9.0
3783187014,8.5,9.0,9.5,8.5,8.5
3783187016,9.0,9.0,9.0,9.0,9.0
3783187017,8.5,8.5,9.0,9.0,8.5
3783187018,9.5,9.5,9.5,10.0,9.0
3783187019,9.0,9.0,9.0,9.5,9.0
3783187020,9.5,9.0,9.5,9.5,9.5
3783187021,9.0,8.5,9.5,9.0,9.0
3783187022,9.5,9.5,9.5,9.5,9.0
3783187023,9.5,9.5,9.0,10.0,9.5
3783187024,9.5,9.5,9.5,10.0,9.0
3783187025,9.0,9.5,9.0,9.5,9.0
3783187026,9.5,9.5,9.5,9.5,9.0
3783187027,9.0,9.0,9.0,9.5,9.0
3783187028,9.5,9.0,9.5,9.5,9.5
3783187029,9.0,9.0,8.5,9.5,9.0
3783187030,8.5,9.0,8.5,9.5,8.5
3783187031,8.0,9.0,7.5,8.0,8.0
3783187032,9.0,9.0,8.5,9.5,9.0
3783187033,9.0,9.0,9.0,9.5,9.0
3783187034,9.0,9.0,9.0,9.5,9.0
3783187035,9.0,9.5,8.5,9.5,9.5
3783187036,9.5,9.5,9.5,10.0,9.0
3783187037,9.5,9.5,9.0,9.5,9.5
3783187038,9.5,9.5,9.0,9.5,9.5
3783187039,9.0,9.5,9.0,9.5,9.0
3783187040,9.0,9.0,8.5,9.5,9.0
3783187041,9.0,9.0,9.0,9.5,9.5
3783187042,9.0,9.0,9.0,9.5,9.0
3783187043,9.0,9.0,9.5,9.0,8.5
3783187044,9.0,9.0,9.5,9.5,9.0
3783187045,9.0,8.5,9.0,9.0,9.0
3783187046,9.0,9.5,9.0,9.0,9.0
3783187047,9.0,9.5,9.0,9.0,9.0
3783187048,9.5,8.5,9.0,9.5,9.5
3783187049,9.0,9.0,9.5,9.5,9.0
3783187050,8.5,9.5,8.5,9.5,8.5
3783187051,9.5,10.0,9.0,9.5,9.5
3783187052,9.0,9.0,9.0,9.5,9.5
3783187053,9.0,9.0,9.0,9.5,9.5
3783187054,8.5,8.5,8.5,8.5,9.0
3783187055,9.0,8.5,9.0,9.0,9.0
3783187056,8.5,9.0,8.5,8.5,9.0
3783187057,8.5,8.5,9.0,8.5,8.5
3783187058,9.0,9.5,9.0,8.5,9.0
3783187059,5.0,8.5,4.5,5.0,9.0
3783187060,9.0,9.0,9.0,9.0,9.5
3783187061,8.5,8.5,8.5,8.5,9.0
3783187062,8.5,8.5,9.0,8.5,9.0
3783187063,9.0,9.0,9.5,9.0,9.0
3783187064,9.0,8.5,9.0,9.5,9.0
3783187065,9.0,9.0,9.5,9.0,9.0
3783187066,9.0,8.5,9.0,9.0,9.0
3783187067,8.5,8.5,8.0,9.0,8.5
3783187068,8.5,9.0,8.0,9.5,8.5
3783187069,9.5,9.5,9.5,9.5,9.5
3784161001,9.0,9.5,9.0,9.0,9.0
3784161002,9.0,9.0,9.0,9.0,9.5
3784161003,9.0,9.5,8.5,9.0,9.0
3784161005,9.0,9.5,9.0,9.0,9.0
3784730001,9.0,9.0,9.0,8.5,9.0
3787269001,9.5,9.5,9.0,9.5,9.5
3787269002,9.0,9.0,9.5,9.5,9.0
3787269003,6.5,8.5,5.5,7.5,7.5
3787269004,7.5,9.0,7.5,7.0,7.5
3787269005,8.5,8.5,8.5,8.0,8.5
3787269006,8.5,9.0,9.0,8.0,8.5
3787269007,9.0,8.5,9.0,9.5,9.5
3787269008,9.0,9.0,9.0,9.5,9.5
3787269009,9.0,9.0,9.0,9.0,9.0
3787269010,9.0,9.0,9.5,9.0,9.0
3787269012,9.0,9.0,9.0,9.0,9.0
3787269013,9.0,9.0,8.5,9.5,9.5
3787269014,9.5,9.0,9.5,9.5,9.5
3787269015,9.0,9.0,9.0,9.0,9.0
3787269016,9.5,9.0,9.5,9.5,9.5
3787269017,9.5,9.5,9.5,9.5,9.5
3787269018,9.0,9.0,9.0,9.5,9.5
3787269019,8.0,9.0,7.5,9.5,9.5
3787269020,9.0,9.0,9.0,9.5,9.5
3787269021,9.0,9.0,8.5,9.5,9.5
3787269022,8.5,8.5,8.5,9.0,9.5
3787269023,9.0,9.0,9.5,9.5,9.0
3787269024,8.5,9.0,8.0,9.0,9.0
3787386001,9.0,9.5,9.0,9.0,9.0
3787386002,8.5,8.5,9.0,8.5,8.5
3787900001,7.0,9.5,6.0,8.5,8.0
3787900002,8.5,9.5,8.5,8.0,9.0
3787900003,8.0,9.5,8.0,8.0,8.5
3787900004,7.0,9.5,6.0,8.0,8.0
3787900005,7.5,9.5,6.5,7.5,8.5
3787900006,8.0,9.5,8.0,8.0,8.0
3787900007,8.5,9.5,8.5,8.5,8.5
3787900008,8.5,10.0,8.5,8.5,9.0
3787900009,7.0,9.5,6.0,7.0,7.5
3787900010,7.5,9.5,7.5,7.5,8.5
3787900011,7.0,9.5,6.0,8.0,9.0
3787900012,8.0,9.5,8.0,7.5,8.0
3787900013,8.0,9.0,7.0,8.5,8.5
3787900014,7.0,9.5,6.0,8.5,7.5
3787900015,6.5,9.5,5.5,9.0,7.5
3787900016,7.5,9.5,6.5,8.5,8.5
3787900017,8.0,9.5,7.0,8.5,9.5
3787900018,7.5,10.0,7.5,7.5,7.5
3787900019,9.0,9.5,9.0,9.0,9.0
3787900020,7.0,9.5,6.0,8.5,9.0
3787900021,8.5,9.5,8.0,8.5,9.0
3787900022,8.5,9.5,8.5,8.5,9.0
3787900023,8.0,9.5,8.5,7.5,9.5
3787900024,8.0,9.5,8.0,7.5,9.0
3787900025,7.5,9.0,8.0,6.5,7.5
3787900026,6.0,9.5,6.0,6.0,6.0
3787900027,6.5,9.5,6.5,7.0,6.5
3787900028,8.0,9.5,7.5,8.5,8.5
3787900029,8.5,9.0,8.5,8.5,9.5
3787900030,7.5,9.0,8.0,6.5,7.5
3787900031,7.5,9.5,8.5,7.0,7.5
3787900032,8.5,9.5,8.5,8.5,9.5
3787900033,8.5,9.5,8.0,9.0,8.5
3787900034,8.5,9.5,8.5,8.5,9.0
3787900035,9.0,9.5,9.0,9.0,9.5
3787900036,8.5,9.5,8.5,9.0,8.5
3787900037,8.0,9.5,8.0,8.0,8.5
3787900038,7.5,8.5,7.5,7.5,7.5
3787900039,7.0,8.5,6.0,8.0,9.0
3787900040,7.0,9.5,6.0,7.5,7.5
3787900041,7.5,9.5,6.5,8.5,9.0
3787900042,8.5,9.5,8.0,8.5,9.0
3787900043,8.5,9.5,8.0,9.0,8.5
3787900044,8.5,9.0,8.5,8.5,9.5
3787900045,9.0,9.5,9.0,8.5,9.0
3787900046,9.0,9.0,8.5,9.0,9.0
