Identifier,Grade,Grade_Ground_Truth,Centering,Centering_Ground_Truth,Surface,Surface_Ground_Truth,Corners,Corners_Ground_Truth,Edges,Edges_Ground_Truth
3826687021,8.5,9.0,9.0,9.0,7.5,9.0,8.5,9.0,8.5,9.5
3826687024,9.0,9.0,9.0,9.5,8.0,8.5,8.5,9.0,9.0,9.5
3826687025,8.5,8.5,9.0,9.5,7.5,8.5,8.5,8.5,8.5,8.0
3826687029,8.5,7.0,9.0,9.5,7.5,6.5,8.5,7.0,9.0,7.0
3826687041,8.5,8.5,9.0,9.0,8.0,8.5,8.0,8.5,8.5,8.0
3826687042,8.5,8.5,9.0,9.0,8.0,8.0,8.0,8.5,9.0,8.5
3826687043,8.0,8.0,9.0,9.5,7.5,7.5,8.0,8.5,8.5,8.0
3826687045,8.0,8.5,9.0,9.0,7.5,8.5,8.0,8.0,8.5,9.0
3826687048,8.0,9.0,9.0,9.5,7.5,9.0,8.0,9.0,8.5,8.5
3826687051,9.0,9.5,9.0,9.0,8.5,9.5,9.0,9.5,9.0,9.5
3827374004,9.0,8.0,9.0,9.5,9.0,7.5,9.5,9.5,9.0,9.5
3827514011,9.0,9.0,9.5,9.0,8.0,9.0,9.0,9.5,9.0,10.0
3827519002,8.0,9.0,9.0,8.5,5.5,9.0,9.0,9.0,8.5,9.5
3827699010,8.5,9.0,9.0,9.5,8.0,8.5,8.5,9.5,8.5,9.0
3828360002,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3828360003,9.0,9.0,9.0,9.0,7.5,10.0,9.0,10.0,9.0,9.0
3828360005,9.0,9.5,9.0,9.0,9.0,9.5,8.5,9.5,9.0,9.5
3828360014,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5
3829836001,9.0,9.5,9.0,9.5,8.0,9.5,9.5,9.5,9.0,9.0
3829836003,9.0,9.5,9.0,9.5,8.5,9.5,9.5,9.5,9.0,9.5
3829836011,9.0,5.0,9.0,9.0,8.0,4.0,8.5,6.5,9.0,6.5
3829836015,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3829836016,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5
3829836019,8.5,4.0,9.0,9.0,6.5,4.0,9.0,4.0,9.0,4.5
3829836026,9.0,9.0,9.0,8.5,8.5,9.0,9.5,9.5,9.0,9.5
3829836029,9.0,9.5,9.5,9.5,8.0,9.5,9.5,10.0,9.0,9.0
3829836031,9.0,9.0,9.5,9.0,8.0,9.5,9.0,9.0,9.0,9.5
3829836039,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3829836042,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.5
3829836043,9.0,8.5,9.0,8.5,9.0,8.0,9.0,9.0,9.0,9.0
3829836045,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0
3829836052,9.0,8.5,9.0,8.5,9.0,8.0,9.0,9.0,9.0,8.5
3829836053,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3829836062,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.0,9.0,9.5
3829836064,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
3829836065,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3829836070,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3829836074,9.0,9.5,9.0,9.0,8.5,9.5,9.0,9.5,9.0,9.5
3829836077,9.0,9.0,9.0,8.5,9.0,9.5,9.0,10.0,9.0,9.5
3829836081,9.0,9.0,9.0,8.5,8.5,9.5,9.0,9.5,8.5,9.5
3829836083,9.0,9.0,9.0,8.5,8.5,9.5,9.0,10.0,9.0,9.5
3829836085,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3829836087,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5
3829836088,9.0,9.5,9.0,10.0,8.5,9.5,9.5,9.5,9.0,9.5
3829836091,8.5,8.5,9.0,9.0,8.0,8.5,8.0,8.5,8.5,8.5
3829836095,8.5,6.5,9.0,9.0,8.0,6.5,8.0,6.5,8.5,6.0
3829836109,9.0,9.5,9.0,9.5,9.0,9.5,9.5,9.5,9.0,9.5
3830984009,8.5,9.0,9.0,9.5,8.0,9.5,8.5,9.0,8.0,9.0
3830984014,9.0,9.5,9.0,9.5,9.0,9.5,9.5,9.5,9.0,10.0
3830984018,9.0,9.5,9.0,9.0,9.0,9.5,9.5,10.0,9.0,9.5
3830984020,9.0,9.5,9.0,9.5,8.5,9.5,9.5,10.0,9.0,10.0
3831385011,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3831385012,8.5,8.0,9.0,9.0,7.0,7.5,9.0,9.0,8.5,9.0
3831385022,9.0,8.5,9.0,8.5,8.5,8.5,9.0,9.0,9.0,8.5
3831385033,9.0,8.5,9.0,8.5,9.0,8.5,9.0,9.5,9.0,9.0
3831385034,9.0,9.0,9.0,9.0,9.0,8.5,9.0,10.0,9.0,9.0
3831385037,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3831385038,9.0,9.5,9.0,9.5,9.0,9.5,9.0,10.0,9.0,9.5
3831385047,9.0,9.5,9.0,10.0,9.0,9.0,9.0,10.0,9.0,9.5
3831680001,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.5,9.0,9.5
3831680006,8.5,8.5,9.0,9.0,8.0,8.5,8.0,8.5,8.5,8.5
3831680007,8.0,8.5,9.0,8.5,7.5,9.0,8.0,8.5,8.0,9.0
3831680011,9.0,9.5,9.0,9.5,9.0,9.5,9.5,9.5,9.0,9.5
3831680022,8.0,9.0,9.0,9.0,7.0,9.5,8.0,9.0,8.0,9.0
3831680026,8.5,7.0,9.0,8.5,8.0,6.5,8.5,7.5,8.5,7.5
3831680030,8.0,7.5,9.0,8.5,7.5,8.0,8.0,6.5,8.5,7.5
3833532002,8.5,7.0,9.0,9.0,7.5,7.0,8.5,6.5,8.5,7.0
3833532003,8.5,4.5,9.0,9.5,8.0,4.0,8.0,6.0,8.5,4.5
3833532006,9.0,9.5,9.0,9.5,8.5,9.5,9.0,9.5,9.0,9.5
3833532014,9.0,8.0,9.0,9.0,8.5,7.5,9.0,10.0,9.0,9.0
3833532017,8.0,7.0,9.0,9.5,7.5,6.0,8.0,9.0,8.0,8.5
3833532018,8.0,7.0,9.0,9.0,6.0,6.0,9.0,9.5,8.5,9.0
3833532019,8.0,8.0,9.0,8.5,6.0,7.5,9.0,9.0,8.5,9.5
3833532021,8.0,5.0,9.0,9.0,7.5,4.0,8.0,6.0,8.0,6.0
3834011001,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3834011003,9.0,8.5,9.0,8.5,8.5,8.5,9.0,8.5,9.0,8.5
3834011006,9.0,8.5,9.0,9.5,8.0,8.0,9.0,9.0,9.0,9.0
3834011008,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0
3834011011,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.5,9.0,9.5
3834011015,9.0,9.0,9.0,8.5,8.5,9.5,9.0,10.0,9.0,9.5
3834011018,9.0,8.0,9.0,8.5,9.0,8.0,9.0,8.0,8.5,8.0
3834011021,9.0,8.5,9.0,8.5,9.0,9.0,9.0,8.5,9.0,9.0
3834011022,9.0,8.5,9.0,8.5,8.5,8.0,9.0,9.5,9.0,9.5
3834011023,9.0,8.5,9.0,8.5,9.0,8.5,9.0,9.5,9.0,9.5
3834011029,8.5,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.5,9.5
3834011036,8.5,9.0,9.0,9.5,8.0,9.0,8.5,9.0,8.0,9.0
3834011038,9.0,8.5,9.0,8.5,9.0,8.5,9.0,8.5,9.0,9.0
3834011039,9.0,9.0,9.0,8.5,8.0,9.0,9.0,9.5,8.5,9.5
3834020002,9.0,7.5,9.0,9.0,8.0,8.0,9.0,8.0,9.0,7.0
3834020004,9.0,8.0,9.0,9.0,7.5,8.0,9.0,8.5,9.0,8.0
3834020005,8.5,7.5,9.0,9.5,7.0,8.0,9.0,7.5,9.0,7.0
3834020011,9.0,9.5,9.0,9.5,7.5,9.5,9.5,10.0,9.0,9.5
3834020014,9.0,9.0,9.0,9.0,9.0,9.0,9.5,10.0,9.0,9.5
3834020016,9.0,9.5,9.0,9.5,9.0,9.0,9.5,10.0,9.0,9.5
3834020024,9.0,8.5,9.0,8.5,8.0,8.5,9.5,9.5,9.0,10.0
3834020031,9.0,9.0,9.0,8.5,9.0,9.0,9.5,9.5,9.0,10.0
3834529005,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,9.5
3834529011,9.0,8.5,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0
3834529014,9.0,9.5,9.5,9.0,8.0,9.5,9.5,9.5,9.0,9.5
3834529019,8.0,5.0,9.0,9.5,8.0,4.0,8.0,6.0,8.0,5.5
3834529021,9.0,8.0,9.0,9.5,8.0,7.5,9.0,8.5,9.0,9.5
3834529031,9.0,9.5,9.5,9.0,8.0,9.5,9.0,9.5,9.0,9.5
3834529032,9.0,9.0,9.5,8.5,8.0,9.5,9.0,10.0,9.0,10.0
3834529037,9.0,9.0,9.0,8.5,8.0,9.0,9.0,9.5,9.0,10.0
3834529040,9.0,9.0,9.0,9.0,8.0,9.5,9.0,9.5,9.0,9.0
3834529046,9.0,9.5,9.5,9.5,8.0,9.5,9.0,9.0,9.0,9.5
3834529053,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,10.0
3834529059,9.0,9.0,9.0,9.5,8.5,8.5,8.5,9.5,8.5,9.0
3834529064,9.0,9.0,9.0,8.5,9.0,9.0,9.5,10.0,9.0,9.0
3834529067,9.0,9.0,9.0,9.5,8.5,8.5,8.5,9.5,8.5,9.0
3834529071,9.0,9.0,9.0,9.5,8.0,8.5,9.0,9.5,9.0,9.0
3834529077,9.0,9.0,9.5,9.0,8.0,9.5,9.5,9.5,9.0,9.0
3834529078,9.0,9.0,9.5,9.5,8.0,9.0,9.5,9.5,9.0,9.0
3834529079,9.0,9.5,9.0,9.0,9.0,9.5,9.5,10.0,9.0,10.0
3834529080,9.0,9.5,9.0,9.0,9.0,9.5,9.5,10.0,9.0,10.0
3834529082,9.0,9.5,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5
3834529084,9.0,9.5,9.0,10.0,9.0,10.0,9.5,9.5,9.0,9.0
3834529085,9.0,9.5,9.0,9.5,9.0,10.0,9.5,9.5,9.0,9.0
3834529094,8.0,9.0,9.0,10.0,8.0,9.0,8.0,9.5,8.0,9.0
3834529101,8.5,9.0,9.0,9.5,8.5,9.0,8.5,9.5,8.0,9.0
3834529103,9.0,8.5,9.0,9.5,8.5,8.5,9.5,9.0,9.0,8.5
3834529104,9.0,8.5,9.0,8.5,8.0,8.5,9.5,9.0,9.0,8.5
3834529107,9.0,9.0,9.0,9.5,8.0,8.5,9.5,9.0,9.0,9.0
3834529112,9.0,9.0,9.0,8.5,8.5,10.0,9.5,10.0,9.0,9.5
3834529115,9.0,9.5,9.0,9.0,8.0,9.5,9.5,9.5,9.0,9.5
3835073002,9.0,9.5,9.0,9.5,9.0,9.5,9.0,10.0,9.0,9.0
3835752002,9.0,9.5,9.0,9.5,8.5,9.5,9.0,9.5,9.0,9.5
3835752003,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,9.5
3835752004,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5
3835752007,9.0,9.0,9.0,8.5,8.0,9.5,8.5,9.5,9.0,9.5
3835752008,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,8.5,9.5
3835752012,8.5,9.0,9.0,9.0,8.0,9.0,8.0,8.5,9.0,9.5
3835752014,9.0,9.5,9.0,9.0,8.0,9.5,9.0,9.5,9.0,9.5
3835752017,8.5,8.5,9.0,9.0,8.0,8.5,8.0,8.5,8.5,9.0
3835752022,9.0,9.5,9.0,9.5,8.0,9.5,9.0,10.0,9.0,9.5
3835752023,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.0,9.0,9.5
3835752029,9.0,9.0,9.0,8.5,8.0,9.5,9.0,9.5,9.0,9.5
3835752032,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.0,9.0,9.5
3835752034,9.0,9.0,9.0,8.5,8.0,9.0,9.0,9.5,9.0,9.5
3835752035,9.0,9.0,9.0,9.0,8.0,9.0,8.5,9.5,9.0,9.5
3835752038,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.5,9.0,9.5
3835752042,8.5,7.5,9.0,9.0,8.0,6.5,8.0,7.5,8.5,8.0
3835752056,8.5,8.0,9.0,9.0,7.5,7.5,8.5,8.0,8.5,8.5
3835752057,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3835752058,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5
3835752060,8.5,6.5,9.0,9.5,7.0,5.5,9.0,7.0,9.0,7.0
3835972004,9.0,8.5,9.0,8.5,8.0,8.5,9.0,8.5,9.0,8.5
3835972011,8.5,8.5,9.0,8.5,8.5,9.0,8.5,8.5,8.0,9.0
3836849003,8.5,9.5,9.0,9.0,8.0,9.5,8.5,9.5,8.5,9.5
3836849006,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.5,8.5,9.5
3836849008,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.0,9.0,9.5
3836849009,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3836849013,9.0,9.5,9.0,9.0,8.5,9.5,9.0,9.5,9.0,9.5
3836849029,9.0,9.0,9.0,8.5,8.0,9.5,9.0,9.0,8.5,9.0
3836849030,9.0,9.5,9.0,9.0,8.5,9.5,9.0,9.5,9.0,9.5
3836849033,9.0,9.5,9.0,9.5,8.5,9.0,9.0,9.5,9.0,9.5
3836849035,9.0,9.5,9.0,9.0,8.5,9.5,9.0,9.5,9.0,9.5
3836849036,9.0,9.5,9.0,9.0,8.0,9.5,9.0,9.5,9.0,10.0
3836849037,9.0,9.5,9.0,9.0,8.0,9.5,9.0,9.5,9.0,9.5
3836849042,9.0,9.5,9.0,9.5,8.5,9.5,9.0,9.5,9.0,9.5
3836849046,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.5,9.0,9.5
3836849047,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0
3836849049,8.5,8.5,9.0,9.0,7.5,9.0,8.5,9.0,8.5,8.0
3836849053,9.0,9.5,9.0,9.0,8.0,9.5,9.0,9.5,9.0,9.5
3836849054,8.5,9.0,9.0,9.5,8.0,9.0,8.0,9.5,8.5,8.5
3836849082,8.5,9.0,9.0,9.0,8.0,9.5,8.5,9.0,8.5,9.0
3836849084,9.0,9.0,9.0,9.0,8.0,9.5,9.0,9.0,9.0,8.5
3836849085,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,8.5
3836849087,9.0,8.5,9.0,8.5,8.0,8.5,9.0,9.0,9.0,9.0
3836849090,8.5,8.5,9.0,9.5,8.0,9.0,8.5,9.0,8.5,8.0
3836849094,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.5,8.5,8.5
3836849095,8.5,9.0,9.0,9.0,8.0,9.5,8.5,9.0,8.5,8.5
3836849096,8.5,9.0,9.0,8.5,8.0,9.5,8.5,9.0,8.0,9.0
3836849097,8.5,9.0,9.0,9.0,8.0,9.5,8.0,9.0,8.5,9.5
3836849098,8.5,9.5,9.0,9.5,8.0,9.5,8.0,9.5,8.5,9.5
3836849100,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.5
3836849102,9.0,9.0,9.0,8.5,8.0,9.5,9.0,9.5,8.5,9.5
3836849103,8.0,9.0,9.0,9.0,7.5,9.0,8.0,9.5,8.0,9.5
3836849104,8.5,9.5,9.0,9.5,8.0,9.5,8.0,9.5,8.5,9.5
3836849105,9.0,9.0,9.0,8.5,8.0,9.5,8.5,9.5,9.0,9.5
3836849109,8.5,9.0,9.0,8.0,8.0,9.5,8.5,10.0,8.5,9.5
3837100015,9.0,9.5,9.5,9.0,8.0,10.0,9.0,9.5,9.0,9.5
3837100018,9.0,10.0,9.0,9.5,8.0,10.0,9.5,10.0,9.0,10.0
3837100021,9.0,9.5,9.0,10.0,8.5,9.5,9.5,10.0,9.0,9.5
3837100022,9.0,9.5,9.0,9.0,8.0,9.5,9.5,10.0,9.0,9.5
3837100028,9.0,9.5,9.0,9.5,8.5,9.5,9.5,10.0,9.0,10.0
3837100030,9.0,10.0,9.0,10.0,8.5,9.5,9.5,10.0,9.0,10.0
3837100031,9.0,10.0,9.0,10.0,8.5,9.5,9.5,10.0,9.0,10.0
3837197002,9.0,10.0,9.0,10.0,9.0,9.5,9.5,10.0,9.0,10.0
3837197004,9.0,9.0,9.0,10.0,8.0,9.5,9.0,8.5,9.0,9.0
3837197005,9.0,9.0,9.0,9.5,8.0,9.0,9.0,9.0,8.5,9.5
3837197007,8.0,5.5,9.0,9.0,7.0,5.5,8.0,5.5,8.5,5.5
3837197008,8.0,9.0,9.0,8.5,7.5,9.0,8.5,9.0,8.0,9.0
3837197010,8.5,9.0,9.0,9.5,8.0,9.0,8.5,8.5,8.5,9.0
3837197011,8.5,3.5,9.0,9.0,8.0,3.5,8.5,3.5,8.5,4.0
3838512002,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3838512005,8.5,8.5,9.0,9.0,8.0,8.0,8.5,8.5,8.5,8.5
3838512006,8.5,8.0,9.0,9.0,8.0,8.0,8.5,7.5,8.5,8.0
3838512008,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.0,8.5,9.0
3838512014,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3838512015,9.0,8.5,9.0,9.0,8.5,8.5,9.0,9.0,9.0,8.5
3838512018,9.0,8.0,9.0,9.0,9.0,8.5,9.0,7.5,9.0,9.0
3838512020,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3838512026,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.6
3838512034,8.5,9.0,9.0,9.5,8.0,9.0,8.5,9.0,8.5,8.5
3838512035,9.0,8.5,9.0,8.5,8.5,8.5,8.5,8.5,8.5,8.5
3838512036,9.0,7.0,9.0,9.5,8.0,9.0,9.0,7.0,9.0,7.0
3838512038,9.0,9.0,9.0,8.5,8.5,9.5,9.0,9.0,9.0,9.5
3838512039,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0
3838512040,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3838512041,9.0,8.5,9.0,8.5,9.0,8.5,9.0,8.5,9.0,8.0
3838512043,9.0,8.0,9.0,8.5,9.0,8.5,9.0,8.0,9.0,8.0
3838512045,8.5,8.0,9.0,9.5,8.0,8.5,8.5,7.5,8.0,8.5
3838512046,9.0,8.0,9.0,9.0,8.5,8.0,8.5,7.0,8.5,8.5
3838512047,9.0,8.5,9.0,8.5,9.0,9.0,8.5,8.5,8.5,8.5
3838512050,9.0,9.0,9.0,9.5,8.5,8.5,9.0,9.5,9.0,9.5
3838512051,9.0,7.5,9.0,9.0,8.5,7.5,8.5,7.0,8.5,8.5
3838512053,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3838512055,9.0,8.0,9.0,8.5,9.0,7.5,9.0,8.0,9.0,8.5
3838512067,9.0,8.5,9.0,8.5,9.0,9.0,9.0,8.5,9.0,9.0
3838512068,9.0,8.5,9.0,8.5,9.0,9.0,9.0,8.5,9.0,9.0
3838512073,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0
3838512080,9.0,9.5,9.0,9.0,8.5,9.5,9.0,9.5,9.0,9.5
3838512086,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.5
3838512089,9.0,8.0,9.0,8.5,9.0,8.0,9.0,8.0,9.0,8.0
3838512093,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0
3838512106,9.0,9.0,9.0,9.0,9.0,9.0,8.5,9.5,9.0,9.5
3838512110,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3838512114,9.0,8.5,9.0,8.5,9.0,8.5,9.0,9.5,9.0,9.5
3838512118,9.0,8.0,9.0,8.5,8.0,8.0,9.0,7.5,8.5,8.0
3838512130,9.0,8.5,9.0,9.5,8.5,8.5,8.5,8.5,8.5,8.5
3838512140,9.0,9.0,9.0,8.5,9.0,9.5,9.5,10.0,9.0,9.5
3839905001,9.0,9.5,9.0,9.5,8.5,9.5,9.0,9.5,8.5,9.5
3839905003,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3839905004,9.0,9.5,9.0,9.0,8.5,10.0,9.5,10.0,9.0,9.5
3841692002,8.0,8.5,9.0,9.0,7.0,8.5,8.0,8.0,8.0,8.5
3842154002,9.0,9.5,9.0,9.5,8.5,10.0,9.5,10.0,9.0,9.0
3842154005,8.5,7.5,9.0,9.5,8.0,7.0,8.5,8.0,8.5,8.0
3842582007,8.5,8.5,9.0,8.5,7.0,8.0,9.0,9.0,9.0,9.5
3842582015,8.5,6.0,9.0,9.5,8.0,5.0,8.0,7.0,8.5,7.5
3842582019,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3842582020,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3842582050,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3842582052,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3843617010,9.0,8.5,9.5,9.0,8.0,9.5,9.0,8.5,9.0,8.5
3843617020,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
3843617021,8.5,8.5,9.0,9.5,8.0,8.5,8.0,8.0,8.5,9.0
3843617022,8.5,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.5,8.0
3844668005,9.0,9.0,9.0,8.5,8.0,9.5,9.0,9.5,9.0,9.5
3844668006,9.0,9.5,9.0,9.5,8.5,9.5,9.5,9.5,9.0,9.5
3844668012,9.0,9.5,9.0,9.0,8.0,9.5,9.0,10.0,9.0,10.0
3844668017,9.0,8.5,9.0,9.0,9.0,8.5,9.0,8.5,8.5,9.0
3844668020,9.0,9.0,9.0,9.0,7.5,9.5,9.0,9.5,9.0,9.0
3844668021,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3844668023,9.0,9.5,9.0,9.5,7.5,9.5,9.5,9.5,9.0,9.5
3844668025,9.0,9.5,9.0,9.5,8.5,9.5,9.5,10.0,9.0,10.0
3844668029,9.0,9.0,9.0,8.5,8.5,9.0,8.5,9.5,8.5,9.5
3844668032,9.0,9.5,9.0,9.5,8.5,9.0,9.0,10.0,9.0,9.5
3844668036,9.0,9.0,9.0,8.5,8.5,9.5,9.5,9.0,9.0,9.5
3844668040,9.0,9.5,9.0,9.5,8.0,9.0,9.5,10.0,9.0,9.5
3844668043,9.0,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.0,9.5
3844668046,9.0,9.5,9.0,9.5,9.0,9.5,9.5,9.5,9.0,9.5
3844668048,9.0,9.5,9.0,9.0,9.0,9.5,9.5,10.0,9.0,9.5
3844668052,9.0,9.5,9.0,9.0,8.5,9.5,9.5,9.5,9.0,9.5
3844668053,9.0,9.5,9.0,9.5,8.5,9.5,9.5,10.0,9.0,9.5
3844668059,9.0,8.5,9.0,8.5,9.0,8.5,9.0,9.5,9.0,9.5
3844668060,9.0,9.0,9.0,9.0,7.5,8.5,9.5,9.0,9.0,9.0
3844668065,9.0,9.0,9.0,9.5,8.0,9.0,9.5,9.5,9.0,8.5
3844668072,9.0,9.5,9.0,9.5,9.0,9.0,9.5,9.5,9.0,9.5
3844668074,9.0,9.5,9.0,9.0,7.5,9.5,9.0,9.5,9.0,9.5
3844668080,9.0,9.0,9.0,9.5,8.0,9.5,9.5,9.0,9.0,9.0
3844668081,9.0,9.0,9.0,8.5,8.0,9.5,9.5,9.5,9.0,9.5
3844668084,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.5,9.0,9.5
3844668086,9.0,9.0,9.5,9.0,8.0,9.0,9.5,9.5,9.0,9.0
3844668094,9.0,9.0,9.0,9.0,9.0,9.5,9.5,9.0,9.0,9.0
3844668096,9.0,9.0,9.0,9.0,8.0,9.5,9.0,9.0,9.0,9.0
3844668099,9.0,9.5,9.0,9.5,8.0,9.5,9.5,9.5,9.0,9.5
3844668103,8.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,9.5
3844668106,8.5,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.5,8.5
3844668108,8.0,7.5,9.0,8.5,6.0,6.5,9.0,9.0,8.5,9.5
3844668122,9.0,9.0,9.5,9.0,8.0,9.0,9.5,9.5,9.0,9.5
3844701004,8.0,8.0,9.0,9.0,6.0,7.5,9.0,8.0,8.5,8.0
3844701005,8.0,8.5,9.0,8.5,5.5,8.0,9.0,8.5,8.0,8.5
3844703002,9.0,4.0,9.0,9.0,8.0,4.5,9.0,3.0,9.0,4.0
3844703003,9.0,8.0,9.0,8.5,7.5,8.0,9.0,8.0,9.0,8.5
3845209004,8.5,8.0,9.0,9.5,8.0,8.0,8.0,7.5,8.5,8.5
3845209007,8.0,8.5,9.0,10.0,7.0,8.0,8.0,8.5,8.0,9.0
3845209008,8.0,8.5,9.0,9.5,7.5,8.0,8.0,8.5,8.5,8.5
3845209011,8.5,9.5,9.0,10.0,7.5,9.5,8.5,9.0,8.5,9.5
3845209013,8.0,8.5,9.0,9.5,7.5,9.0,8.0,8.0,8.5,9.0
3845209015,9.0,9.5,9.0,9.5,8.5,10.0,8.5,10.0,9.0,9.5
3845823001,8.0,8.0,9.0,10.0,8.0,7.5,8.0,8.5,8.0,8.5
3845823003,8.5,8.0,9.0,9.5,8.0,7.5,8.5,8.5,8.5,9.0
3845823009,8.5,8.5,9.0,10.0,8.0,8.5,8.5,8.5,8.5,8.5
3845823011,8.5,8.5,9.0,9.5,8.0,8.5,8.5,8.5,8.5,9.0
3845823013,8.0,8.0,9.0,9.5,7.5,7.5,8.0,9.0,8.5,9.0
3845823018,8.0,8.5,9.0,9.0,8.0,8.5,8.0,9.0,8.0,8.5
3845823019,9.0,8.0,9.0,9.0,8.0,7.5,8.5,8.5,9.0,9.0
3845823020,8.0,9.0,9.0,9.0,8.0,8.5,8.0,9.0,8.0,9.0
3845823021,8.5,8.0,9.0,8.5,8.0,7.5,8.0,9.0,8.5,9.0
3845823024,8.5,8.5,9.0,9.0,8.0,8.5,8.0,8.5,8.5,8.0
3845823025,8.5,8.5,9.0,9.0,8.0,8.0,8.5,8.5,8.5,8.5
3845823028,8.0,8.0,9.0,9.0,7.5,7.5,8.5,9.0,8.0,8.5
3845823030,8.5,8.0,9.0,9.5,8.0,7.5,8.0,9.0,8.5,9.0
3845823035,8.5,8.5,9.0,9.5,8.0,8.5,8.5,8.5,8.5,9.5
3845823036,8.5,8.5,9.0,9.5,8.0,8.5,8.0,8.5,8.5,9.0
3845823038,8.5,8.5,9.0,8.5,8.0,8.5,8.5,8.5,8.0,9.0
3845823040,8.5,9.5,9.0,9.5,8.0,8.0,8.5,9.0,8.5,9.0
3845823041,8.5,8.5,9.0,8.5,8.0,8.5,8.0,8.5,8.5,8.0
